"Index"	"country"	"country_code"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"	"last.observed"
185	"Haiti"	332	6.3	6.3	6.3	6	5.601	5.8	6.21	5.7	5.15	4.619	4	3.545	3.1993	2.9263	2.7157	2.542	2.4012	2.2823	2.1875	2.1045	2.0385	1.9816	1.9417	1.9116	1.8903	1.8723	1.8642	1.8583	1.8567	1.8556	2008
186	"Jamaica"	388	4.22	5.08	5.64	5.78	5	4	3.55	3.1	2.84	2.67	2.5416	2.3995	2.2795	2.1836	2.1034	2.0382	1.9837	1.9475	1.9195	1.9044	1.8893	1.8809	1.8747	1.8728	1.8717	1.8748	1.876	1.8811	1.8838	1.8877	2008
187	"Martinique"	474	5.71	5.71	5.45	5	4.08	2.65	2.14	2.14	1.962	1.9	1.9771	1.9108	1.8374	1.813	1.8106	1.8135	1.8177	1.8237	1.8328	1.8386	1.8473	1.8557	1.8599	1.8678	1.8738	1.8797	1.8855	1.8897	1.8957	1.9014	2008
188	"Puerto Rico"	630	4.97	4.82	4.37	3.41	2.99	2.76	2.46	2.26	2.18	1.985	1.8382	1.79	1.7324	1.7084	1.7042	1.7052	1.7103	1.7183	1.7297	1.7411	1.7544	1.7669	1.7816	1.7922	1.805	1.8161	1.8242	1.8362	1.8432	1.8517	2008
189	"Saint Lucia"	662	6	6.938	6.794	6.479	5.691	5.2	4.2	3.65	3.15	2.6	2.1	2.04	1.9052	1.7924	1.7081	1.6511	1.6097	1.5949	1.5952	1.6083	1.629	1.6524	1.6789	1.7066	1.7316	1.7522	1.7712	1.7876	1.7997	1.814	2008
190	"St. Vincent and the Grenadines"	670	7.33	7.33	7.02	6.41	5.54	4.42	3.64	3.1	2.85	2.55	2.237	2.132	2.0006	1.8906	1.8089	1.76	1.7235	1.7084	1.7076	1.7131	1.723	1.7395	1.7537	1.7701	1.785	1.7988	1.8141	1.8245	1.8351	1.8457	2008
191	"Trinidad and Tobago"	780	5.3	5.3	5.04	3.81	3.45	3.24	3.28	2.75	2.18	1.82	1.75	1.8	1.82	1.6537	1.6628	1.6706	1.6812	1.6951	1.7087	1.7249	1.7395	1.7553	1.7679	1.7816	1.7954	1.8087	1.8179	1.83	1.8391	1.8483	2008
192	"United States Virgin Islands"	850	5.57	5.57	5.5019	5.3656	4.9772	4.3365	3.6959	3.0854	3.0915	2.5	2.087	1.956	1.8606	1.7909	1.7473	1.7175	1.7017	1.6933	1.6914	1.7	1.7108	1.7274	1.7429	1.7572	1.7711	1.7867	1.8004	1.8152	1.8245	1.8353	2008
193	"Central America"	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
194	"Belize"	84	6.65	6.55	6.45	6.35	6.25	6.2	5.4	4.7	4.347	3.85	3.35	2.935	2.7078	2.5259	2.3782	2.2544	2.1496	2.0601	1.9924	1.9353	1.888	1.8569	1.8357	1.8218	1.8148	1.8099	1.8096	1.812	1.8168	1.8224	2008
195	"Costa Rica"	188	6.724	7.114	7.225	5.801	4.346	3.776	3.527	3.374	2.945	2.584	2.25	1.92	1.8179	1.7422	1.7089	1.6978	1.6982	1.707	1.7203	1.7384	1.7536	1.7655	1.7789	1.7941	1.8087	1.8211	1.8333	1.8417	1.8498	1.8592	2008
196	"El Salvador"	222	6.298	6.598	6.759	6.428	5.949	5.459	4.799	4.199	3.728	3.298	2.599	2.349	2.1881	2.0591	1.9644	1.8788	1.8199	1.7745	1.7455	1.7264	1.7196	1.718	1.7268	1.7368	1.75	1.7636	1.7785	1.7936	1.8042	1.8153	2008
197	"Guatemala"	320	7	6.6	6.5	6.3	6.2	6.201	6.1	5.701	5.45	5.001	4.6	4.152	3.8346	3.5572	3.3115	3.0974	2.9226	2.768	2.6299	2.5155	2.4207	2.3338	2.2536	2.1861	2.1267	2.0783	2.0364	2.0026	1.9765	1.9546	2008
198	"Honduras"	340	7.497	7.497	7.418	7.421	7.05	6.6	5.9995	5.37	4.916	4.3005	3.723	3.308	3.024	2.7993	2.6178	2.4634	2.3326	2.2271	2.1299	2.0515	1.9838	1.9302	1.8914	1.8624	1.8399	1.8268	1.8179	1.8181	1.8187	1.8216	2008
199	"Mexico"	484	6.7	6.8	6.7495	6.7495	6.5	5.2505	4.25	3.6295	3.1628	2.8027	2.5442	2.3662	2.2016	2.0628	1.9556	1.877	1.8218	1.7928	1.7744	1.7735	1.7781	1.7874	1.7967	1.8054	1.8157	1.828	1.8365	1.8471	1.8567	1.8638	2008
200	"Nicaragua"	558	7.2	7.5	7.1	6.95	6.79	6.35	5.85	5	4.5	3.6	3	2.755	2.5137	2.3269	2.1835	2.0665	1.9739	1.9029	1.8479	1.8103	1.7847	1.7726	1.77	1.7743	1.7818	1.7894	1.7988	1.8108	1.8233	1.8351	2008
201	"Panama"	591	5.7641	5.8725	5.79	5.4142	4.8822	4.1869	3.6272	3.2383	2.9581	2.8705	2.7639	2.622	2.4937	2.3775	2.2806	2.1946	2.1237	2.0624	2.0142	1.9828	1.9523	1.9309	1.9148	1.9069	1.8988	1.8955	1.8916	1.8899	1.8915	1.8927	2008
202	"South America"	931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
203	"Argentina"	32	3.154	3.1265	3.0895	3.049	3.1455	3.44	3.15	3.053	2.9	2.63	2.35	2.254	2.1961	2.1499	2.1006	2.0583	2.0216	1.9911	1.9662	1.9428	1.9272	1.9128	1.9033	1.8953	1.8929	1.8881	1.8881	1.8872	1.8893	1.8882	2008
204	"Bolivia (Plurinational State of)"	68	6.75	6.75	6.63	6.56	6.5	5.8	5.2995	5	4.8	4.324	3.9585	3.5	3.2627	3.0574	2.8897	2.7399	2.6154	2.5024	2.398	2.307	2.2316	2.1563	2.0981	2.047	2.006	1.9713	1.943	1.922	1.9072	1.8945	2008
205	"Brazil"	76	6.1505	6.1505	6.1505	5.38	4.7175	4.305	3.8	3.1	2.6	2.45	2.2505	1.9	1.8048	1.7335	1.6855	1.6585	1.6412	1.6384	1.6465	1.6627	1.6793	1.6975	1.717	1.7375	1.7546	1.7712	1.7854	1.7992	1.8129	1.8234	2008
206	"Chile"	152	4.95	5.486	5.4385	4.4405	3.63	2.803	2.671	2.65	2.55	2.21	2	1.9	1.8561	1.8322	1.8078	1.7938	1.7822	1.7754	1.7781	1.7787	1.7815	1.7873	1.7901	1.7985	1.8059	1.8146	1.8219	1.8276	1.8348	1.8421	2008
207	"Colombia"	170	6.76	6.76	6.76	6.181	5.0005	4.34	3.6845	3.24	3	2.7525	2.55	2.45	2.3058	2.1817	2.0822	2.0058	1.9466	1.9056	1.8784	1.8627	1.8527	1.8507	1.8513	1.8516	1.8559	1.8582	1.8611	1.8662	1.8731	1.8801	2008
208	"Ecuador"	218	6.7081	6.7101	6.6281	6.3827	5.8001	5.0878	4.4397	4.02	3.5254	3.1861	2.9694	2.7456	2.5799	2.4362	2.3125	2.2067	2.1166	2.0438	1.9803	1.9334	1.8974	1.8694	1.8525	1.8432	1.8374	1.832	1.8321	1.8366	1.8405	1.8461	2008
209	"French Guiana"	254	5	4.92	5.02	5	4.18	3.3	3.58	3.73	4.05	3.9265	3.6758	3.2715	3.1198	2.9827	2.8656	2.7672	2.681	2.5957	2.515	2.4415	2.3727	2.3114	2.2591	2.2086	2.1664	2.1287	2.0983	2.0726	2.0508	2.0331	2008
210	"Guyana"	328	5.6168	5.8685	5.3965	5.1733	4.915	4.4146	2.8975	2.5236	2.4821	2.53	2.65	2.77	2.5339	2.3811	2.275	2.2043	2.151	2.1106	2.0769	2.0495	2.0292	2.0156	2.0039	1.9945	1.9868	1.9807	1.9759	1.973	1.9681	1.9656	2008
211	"Paraguay"	600	6.5	6.5	6.45	6.15	5.3505	5.2	5.2	4.77	4.3095	3.88	3.48	3.083	2.8865	2.7195	2.5796	2.46	2.3568	2.2653	2.1849	2.1186	2.0589	2.0107	1.9695	1.9359	1.9125	1.8951	1.8816	1.8741	1.8684	1.8632	2008
212	"Peru"	604	6.853	6.853	6.853	6.56	6	5.378	4.65	4.1	3.57	3.1	2.8	2.5995	2.4324	2.288	2.1676	2.066	1.9853	1.9208	1.8712	1.8354	1.8092	1.7974	1.7883	1.788	1.7898	1.797	1.8073	1.8145	1.8215	1.8306	2008
213	"Suriname"	740	6.56	6.56	6.56	5.945	5.289	4.203	3.7	3	2.6	2.8	2.62	2.42	2.2826	2.1716	2.0837	2.0179	1.9671	1.9269	1.9016	1.8832	1.8738	1.8708	1.8667	1.8673	1.8705	1.8722	1.877	1.8829	1.8864	1.8876	2008
214	"Uruguay"	858	2.7305	2.831	2.9005	2.8	3	2.887	2.57	2.529	2.4865	2.3005	2.2005	2.115	2.0659	2.0407	2.0129	1.9838	1.96	1.9419	1.9274	1.9138	1.9056	1.8981	1.8936	1.8934	1.8894	1.8909	1.8902	1.8932	1.8941	1.8976	2008
215	"Venezuela (Bolivarian Republic of)"	862	6.4585	6.4585	6.657	5.9045	4.941	4.4685	3.957	3.6485	3.25	2.9415	2.723	2.547	2.4102	2.2904	2.1894	2.1051	2.0317	1.9731	1.9273	1.8947	1.8687	1.8528	1.8409	1.8366	1.8373	1.8395	1.8416	1.8447	1.851	1.8571	2008
216	"Northern America"	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
217	"Canada"	124	3.645	3.882	3.675	2.61	1.976	1.734	1.634	1.616	1.694	1.562	1.516	1.6275	1.6601	1.6909	1.7144	1.7372	1.7549	1.772	1.7863	1.8001	1.8123	1.8217	1.8313	1.8375	1.8467	1.8524	1.8581	1.8656	1.8729	1.8766	2008
218	"United States of America"	840	3.33	3.6745	3.3959	2.5791	2.0178	1.7718	1.8044	1.9146	2.0297	1.9965	2.042	2.059	2.0527	2.0491	2.046	2.0437	2.0389	2.0372	2.0367	2.0342	2.0326	2.0298	2.0299	2.0316	2.0313	2.0313	2.0301	2.0298	2.0296	2.0289	2008
219	"Oceania"	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
220	"Australia/New Zealand"	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
221	"Australia"	36	3.18	3.406	3.274	2.871	2.535	1.989	1.91	1.859	1.86	1.776	1.753	1.8866	1.8838	1.8813	1.878	1.8775	1.8766	1.8769	1.8773	1.8764	1.8741	1.8764	1.8789	1.8806	1.8831	1.8848	1.8857	1.8855	1.8896	1.8941	2008
222	"New Zealand"	554	3.688	4.07	4.022	3.348	2.843	2.178	1.9727	2.0311	2.067	1.9525	1.949	2.1418	2.05	2.0834	2.0585	2.0365	2.0194	2.0035	1.9922	1.9818	1.9732	1.9658	1.9606	1.9539	1.9497	1.9463	1.9447	1.9406	1.9399	1.9398	2013
223	"Melanesia"	928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
224	"Fiji"	242	6.625	6.792	5.953	5	4.2	4	3.8	3.47	3.35	3.19	2.98	2.75	2.6177	2.4972	2.3911	2.2969	2.2149	2.1414	2.0822	2.035	1.9969	1.9693	1.9464	1.9274	1.9156	1.9086	1.9017	1.8986	1.8968	1.8969	2008
225	"New Caledonia"	540	5.2231	5.2231	5.2231	5.2119	5.2028	3.9055	3.3399	3.025	2.9366	2.5762	2.26	2.2427	2.1427	2.0636	2.01	1.9639	1.9336	1.9091	1.892	1.8808	1.8767	1.8727	1.8723	1.8744	1.8786	1.8799	1.8821	1.8875	1.892	1.8931	2008
226	"Papua New Guinea"	598	6.238	6.259	6.278	6.214	6.087	5.871	5.474	4.966	4.703	4.637	4.35	4.1	3.8493	3.6209	3.4221	3.247	3.0931	2.9564	2.8376	2.7263	2.6275	2.5332	2.4557	2.383	2.3076	2.2409	2.1838	2.1355	2.0898	2.0593	2008
227	"Solomon Islands"	90	6.4	6.4	6.4	6.539	7.236	7.041	6.431	6.125	5.532	4.905	4.6	4.4	4.0858	3.8129	3.5777	3.3687	3.1889	3.0232	2.8829	2.7562	2.6444	2.5369	2.435	2.346	2.2665	2.1951	2.1374	2.0877	2.0463	2.013	2008
228	"Vanuatu"	548	7.6	7.35	7	6.46	6.11	5.75	5.4	5.04	4.83	4.59	4.11	3.63	3.4159	3.2268	3.0632	2.9188	2.7912	2.6761	2.5684	2.4769	2.3863	2.3051	2.2305	2.1634	2.1126	2.0662	2.0221	1.9917	1.9645	1.9472	2008
229	"Micronesia"	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
230	"Guam"	316	5.527	5.828	6.03	4.724	4.12	3.516	3.08	3.139	2.88	2.88	2.74	2.539	2.4324	2.3358	2.2557	2.1851	2.1233	2.0722	2.0333	2.0011	1.9746	1.9541	1.9415	1.9328	1.9243	1.9175	1.9141	1.9125	1.9097	1.9103	2008
231	"Kiribati"	296	6.1	6.8	7	7.1	5	5.1	5	4.7	4.553	4.198	3.557	3.159	2.9566	2.7866	2.6397	2.5199	2.4172	2.3244	2.2396	2.1709	2.1101	2.0576	2.0128	1.9802	1.9508	1.9282	1.9138	1.9023	1.8907	1.8828	2008
232	"Micronesia (Fed. States of)"	583	7.2	7	6.9	6.9	6.9	6.4	6	5.2	4.7932	4.5275	4.05	3.622	3.3441	3.1105	2.9169	2.7514	2.6144	2.4899	2.3808	2.2871	2.2051	2.1277	2.0681	2.0197	1.976	1.9456	1.9205	1.9025	1.8875	1.8789	2008
233	"Polynesia"	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
234	"French Polynesia"	258	6	5.861	5.4381	5.199	4.8575	4.229	3.815	3.6447	3.1094	2.6133	2.3608	2.1673	2.0643	1.9785	1.9099	1.858	1.8181	1.7888	1.7665	1.7518	1.745	1.7476	1.7489	1.7572	1.7664	1.7762	1.7866	1.7975	1.8087	1.8171	2008
235	"Samoa"	882	7.3	7.3	7.3	6.5	5.7	4.89	4.85	4.82	4.7	4.656	4.416	3.99	3.7969	3.6247	3.4693	3.3258	3.199	3.0787	2.9718	2.8727	2.7837	2.6936	2.6107	2.5305	2.4509	2.3793	2.3141	2.2519	2.2015	2.1529	2008
236	"Tonga"	776	7.3	7.3	7.3	6.5	5.5	5.5	5.5	4.7363	4.615	4.2912	4.2278	4.0342	3.8228	3.6309	3.4623	3.3096	3.1675	3.0429	2.932	2.8276	2.7267	2.6344	2.5455	2.4701	2.3895	2.3162	2.2483	2.1942	2.1474	2.1067	2008
