"Index"	"country"	"country_code"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"	"last.observed"
188	"Puerto Rico"	630	4.97	4.82	4.37	3.41	2.99	2.76	2.46	2.26	2.18	1.985	1.82	1.7	1.6508	1.6319	1.6331	1.6425	1.6559	1.6725	1.6901	1.7095	1.7286	1.7457	1.7608	1.7752	1.7912	1.8044	1.8147	1.8254	1.835	1.8451	2008
189	"Saint Lucia"	662	6	6.938	6.794	6.479	5.691	5.2	4.2	3.65	3.15	2.6	2.1	2.04	1.9099	1.799	1.7147	1.658	1.6211	1.603	1.6024	1.6136	1.6339	1.6583	1.6843	1.7076	1.7316	1.7532	1.7717	1.7878	1.8039	1.8163	2008
190	"St. Vincent and the Grenadines"	670	7.33	7.33	7.02	6.41	5.54	4.42	3.64	3.1	2.85	2.55	2.237	2.132	2.0026	1.8917	1.814	1.758	1.7294	1.7146	1.7141	1.7202	1.7317	1.7469	1.7609	1.7757	1.7908	1.8046	1.8164	1.8277	1.839	1.8474	2008
191	"Trinidad and Tobago"	780	5.3	5.3	5.04	3.81	3.45	3.24	3.28	2.75	2.18	1.82	1.75	1.8	1.7965	1.7937	1.7927	1.7919	1.7956	1.7995	1.806	1.8118	1.8192	1.8255	1.8314	1.8392	1.8461	1.8534	1.8597	1.8659	1.8732	1.8785	2008
192	"United States Virgin Islands"	850	5.57	5.57	5.5019	5.3656	4.9772	4.3365	3.6959	3.0854	3.0915	2.5	2.087	1.956	1.8657	1.7928	1.7487	1.716	1.6994	1.6936	1.6951	1.7033	1.7154	1.7298	1.7431	1.7603	1.7743	1.7882	1.8009	1.8141	1.8251	1.8354	2008
193	"Central America"	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
194	"Belize"	84	6.65	6.55	6.45	6.35	6.25	6.2	5.4	4.7	4.347	3.85	3.35	2.935	2.7104	2.5289	2.3799	2.2584	2.1545	2.0686	1.9972	1.9397	1.8948	1.8615	1.8393	1.8265	1.8199	1.815	1.8172	1.8207	1.8259	1.8305	2008
195	"Costa Rica"	188	6.724	7.114	7.225	5.801	4.346	3.776	3.527	3.374	2.945	2.584	2.25	1.92	1.8132	1.7395	1.7053	1.6995	1.7039	1.7138	1.7281	1.7437	1.76	1.7746	1.7893	1.8022	1.8148	1.8262	1.8361	1.8469	1.8548	1.8642	2008
196	"El Salvador"	222	6.298	6.598	6.759	6.428	5.949	5.459	4.799	4.199	3.728	3.298	2.599	2.349	2.1918	2.0658	1.9652	1.8879	1.8253	1.778	1.7454	1.7293	1.7216	1.7258	1.7313	1.7417	1.7534	1.7676	1.7809	1.7939	1.8047	1.8186	2008
197	"Guatemala"	320	7	6.6	6.5	6.3	6.2	6.201	6.1	5.701	5.45	5.001	4.6	4.152	3.8385	3.5606	3.3175	3.1046	2.9265	2.7723	2.6433	2.527	2.4307	2.3401	2.263	2.1937	2.1333	2.0809	2.0415	2.0075	1.9814	1.9614	2008
198	"Honduras"	340	7.497	7.497	7.418	7.421	7.05	6.6	5.9995	5.37	4.916	4.3005	3.723	3.308	3.0262	2.7997	2.6158	2.4633	2.3324	2.2185	2.1262	2.0486	1.9823	1.9297	1.8915	1.8616	1.8419	1.8316	1.8252	1.8221	1.8231	1.8257	2008
199	"Mexico"	484	6.7	6.8	6.7495	6.7495	6.5	5.2505	4.25	3.6295	3.1628	2.8027	2.5442	2.3662	2.2004	2.061	1.9523	1.8728	1.8201	1.7878	1.774	1.7697	1.774	1.7829	1.7939	1.8053	1.8158	1.8261	1.8358	1.8453	1.8532	1.8624	2008
200	"Nicaragua"	558	7.2	7.5	7.1	6.95	6.79	6.35	5.85	5	4.5	3.6	3	2.755	2.5148	2.3325	2.1868	2.0692	1.9773	1.9055	1.8503	1.8115	1.787	1.7762	1.7717	1.7723	1.7798	1.7875	1.7975	1.8078	1.8189	1.8283	2008
201	"Panama"	591	5.7641	5.8725	5.79	5.4142	4.8822	4.1869	3.6272	3.2383	2.9581	2.8705	2.7639	2.622	2.4919	2.3782	2.28	2.1975	2.1282	2.0712	2.0236	1.9857	1.9553	1.9341	1.9178	1.9083	1.9004	1.8947	1.8932	1.8935	1.8926	1.8929	2008
202	"South America"	931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
203	"Argentina"	32	3.154	3.1265	3.0895	3.049	3.1455	3.44	3.15	3.053	2.9	2.63	2.35	2.254	2.1959	2.1478	2.1025	2.0581	2.02	1.987	1.9606	1.9415	1.9238	1.9115	1.9027	1.897	1.8911	1.888	1.8879	1.8878	1.8888	1.8895	2008
204	"Bolivia (Plurinational State of)"	68	6.75	6.75	6.63	6.56	6.5	5.8	5.2995	5	4.8	4.324	3.9585	3.5	3.2668	3.0662	2.8943	2.7476	2.6226	2.5112	2.4115	2.3185	2.2385	2.1698	2.109	2.0578	2.0159	1.9813	1.9543	1.9321	1.9156	1.9027	2008
205	"Brazil"	76	6.1505	6.1505	6.1505	5.38	4.7175	4.305	3.8	3.1	2.6	2.45	2.2505	1.9	1.806	1.7322	1.6841	1.651	1.6394	1.6351	1.6431	1.6581	1.6783	1.6976	1.7172	1.7372	1.7542	1.7707	1.7869	1.8003	1.8133	1.8254	2008
206	"Chile"	152	4.95	5.486	5.4385	4.4405	3.63	2.803	2.671	2.65	2.55	2.21	2	1.9	1.8545	1.8307	1.8117	1.7964	1.7862	1.78	1.7782	1.7795	1.7831	1.7881	1.7941	1.7991	1.8059	1.8134	1.8202	1.829	1.835	1.8424	2008
207	"Colombia"	170	6.76	6.76	6.76	6.181	5.0005	4.34	3.6845	3.24	3	2.7525	2.55	2.45	2.3038	2.1763	2.0743	1.9967	1.9374	1.8961	1.869	1.8513	1.8428	1.8401	1.8413	1.8447	1.8484	1.8539	1.8591	1.865	1.8705	1.8761	2008
208	"Ecuador"	218	6.7081	6.7101	6.6281	6.3827	5.8001	5.0878	4.4397	4.02	3.5254	3.1861	2.9694	2.7456	2.5824	2.4399	2.3201	2.2147	2.1227	2.0473	1.9876	1.9394	1.903	1.8755	1.856	1.845	1.8378	1.8357	1.8375	1.8395	1.8428	1.8495	2008
209	"French Guiana"	254	5	4.92	5.02	5	4.18	3.3	3.58	3.73	4.05	3.9265	3.6758	3.2715	3.1165	2.982	2.8647	2.7625	2.6713	2.585	2.5023	2.4308	2.3603	2.2976	2.2424	2.1954	2.1556	2.1204	2.0886	2.0657	2.0416	2.0247	2008
210	"Guyana"	328	5.6168	5.8685	5.3965	5.1733	4.915	4.4146	2.8975	2.5236	2.4821	2.53	2.65	2.77	2.6834	2.5557	2.4007	2.2919	2.2105	2.1487	2.1038	2.0693	2.0448	2.0268	2.0145	2.0054	1.9989	1.9943	1.9905	1.9881	1.9858	1.9837	2008
211	"Paraguay"	600	6.5	6.5	6.45	6.15	5.3505	5.2	5.2	4.77	4.3095	3.88	3.48	3.083	2.8901	2.7262	2.5868	2.4682	2.3646	2.2746	2.1972	2.1301	2.0716	2.0208	1.9794	1.9483	1.9243	1.904	1.8895	1.8796	1.874	1.8703	2008
212	"Peru"	604	6.853	6.853	6.853	6.56	6	5.378	4.65	4.1	3.57	3.1	2.8	2.5995	2.4328	2.2906	2.1695	2.0682	1.9855	1.9202	1.8706	1.8297	1.8063	1.7939	1.7875	1.7868	1.7897	1.7944	1.8037	1.8121	1.8206	1.8291	2008
213	"Suriname"	740	6.56	6.56	6.56	5.945	5.289	4.203	3.7	3	2.6	2.8	2.62	2.42	2.2893	2.1771	2.0915	2.0245	1.9713	1.9337	1.9067	1.8897	1.8776	1.8734	1.8709	1.8707	1.8713	1.8748	1.88	1.8836	1.8882	1.8907	2008
214	"Uruguay"	858	2.7305	2.831	2.9005	2.8	3	2.887	2.57	2.529	2.4865	2.3005	2.2005	2.115	2.0689	2.0418	2.0129	1.9849	1.9606	1.9397	1.924	1.9134	1.9063	1.8999	1.8967	1.8932	1.8917	1.8922	1.8943	1.8958	1.8952	1.899	2008
215	"Venezuela (Bolivarian Republic of)"	862	6.4585	6.4585	6.657	5.9045	4.941	4.4685	3.957	3.6485	3.25	2.9415	2.723	2.547	2.4105	2.2892	2.1858	2.0967	2.026	1.969	1.9241	1.8922	1.8687	1.8548	1.8454	1.8414	1.8397	1.8411	1.8449	1.8493	1.853	1.8572	2008
216	"Northern America"	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
217	"Canada"	124	3.645	3.882	3.675	2.61	1.976	1.734	1.634	1.616	1.694	1.562	1.516	1.6275	1.6623	1.6917	1.7167	1.7393	1.759	1.776	1.7904	1.8032	1.8144	1.8244	1.8343	1.8423	1.849	1.8563	1.8629	1.8683	1.8741	1.8801	2008
218	"United States of America"	840	3.33	3.6745	3.3959	2.5791	2.0178	1.7718	1.8044	1.9146	2.0297	1.9965	2.042	2.059	2.0549	2.0515	2.0486	2.0462	2.0462	2.045	2.0434	2.0423	2.0418	2.0404	2.0393	2.0373	2.038	2.0382	2.0382	2.0387	2.0378	2.0374	2008
219	"Oceania"	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
220	"Australia/New Zealand"	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
221	"Australia"	36	3.18	3.406	3.274	2.871	2.535	1.989	1.91	1.859	1.86	1.776	1.753	1.8866	1.8847	1.8835	1.8802	1.8794	1.8782	1.8767	1.8765	1.8772	1.8772	1.8782	1.8799	1.8816	1.8837	1.8867	1.8882	1.8905	1.8923	1.895	2008
222	"New Zealand"	554	3.688	4.07	4.022	3.348	2.843	2.178	1.9727	2.0311	2.067	1.9525	1.949	2.1418	2.05	2.0125	2.0029	1.9857	1.9658	1.9492	1.9354	1.9268	1.9195	1.9154	1.9144	1.9126	1.9119	1.9129	1.9141	1.9154	1.9174	1.9185	2013
223	"Melanesia"	928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
224	"Fiji"	242	6.625	6.792	5.953	5	4.2	4	3.8	3.47	3.35	3.19	2.98	2.75	2.6176	2.4986	2.3914	2.2962	2.2121	2.1388	2.0786	2.0309	1.9946	1.9656	1.9439	1.9278	1.9159	1.9079	1.9013	1.8982	1.896	1.895	2008
225	"New Caledonia"	540	5.2231	5.2231	5.2231	5.2119	5.2028	3.9055	3.3399	3.025	2.9366	2.5762	2.26	2.2427	2.1431	2.066	2.0098	1.965	1.9328	1.9089	1.8936	1.885	1.8804	1.8776	1.8773	1.878	1.8789	1.8841	1.8864	1.89	1.8935	1.8962	2008
226	"Papua New Guinea"	598	6.238	6.259	6.278	6.214	6.087	5.871	5.474	4.966	4.703	4.637	4.35	4.1	3.8461	3.624	3.4252	3.2484	3.0929	2.9561	2.837	2.7269	2.6306	2.5377	2.4551	2.3771	2.3027	2.2376	2.183	2.1342	2.094	2.0569	2008
227	"Solomon Islands"	90	6.4	6.4	6.4	6.539	7.236	7.041	6.431	6.125	5.532	4.905	4.6	4.4	4.0819	3.8084	3.5683	3.3593	3.1768	3.017	2.8757	2.747	2.6285	2.5226	2.4232	2.3375	2.2578	2.188	2.1289	2.0808	2.0408	2.0052	2008
228	"Vanuatu"	548	7.6	7.35	7	6.46	6.11	5.75	5.4	5.04	4.83	4.59	4.11	3.63	3.4201	3.2347	3.0711	2.9267	2.8002	2.6827	2.5786	2.4821	2.3919	2.3119	2.2361	2.1709	2.1145	2.0693	2.0284	1.9965	1.9699	1.9472	2008
229	"Micronesia"	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
230	"Guam"	316	5.527	5.828	6.03	4.724	4.12	3.516	3.08	3.139	2.88	2.88	2.74	2.539	2.432	2.3351	2.2507	2.1787	2.1169	2.0676	2.0255	1.9941	1.969	1.9492	1.9352	1.9241	1.9153	1.9123	1.9069	1.9049	1.9033	1.9033	2008
231	"Kiribati"	296	6.1	6.8	7	7.1	5	5.1	5	4.7	4.553	4.198	3.557	3.159	2.9598	2.7931	2.6505	2.5303	2.4254	2.3345	2.2524	2.181	2.1172	2.0662	2.0214	1.9868	1.9549	1.9328	1.9163	1.9045	1.8935	1.8858	2008
232	"Micronesia (Fed. States of)"	583	7.2	7	6.9	6.9	6.9	6.4	6	5.2	4.7932	4.5275	4.05	3.622	3.3467	3.1171	2.9208	2.7565	2.6179	2.4941	2.3861	2.2905	2.2063	2.1335	2.0714	2.0181	1.9774	1.9463	1.9227	1.9018	1.889	1.8787	2008
233	"Polynesia"	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
234	"French Polynesia"	258	6	5.861	5.4381	5.199	4.8575	4.229	3.815	3.6447	3.1094	2.6133	2.3608	2.1673	2.0653	1.9833	1.9143	1.8605	1.8199	1.7925	1.7726	1.7569	1.7506	1.7518	1.7563	1.7638	1.7713	1.781	1.7915	1.8008	1.8114	1.8201	2008
235	"Samoa"	882	7.3	7.3	7.3	6.5	5.7	4.89	4.85	4.82	4.7	4.656	4.416	3.99	3.7966	3.6193	3.4641	3.321	3.1928	3.0726	2.9663	2.8639	2.7704	2.6803	2.594	2.5178	2.4402	2.3689	2.3018	2.2443	2.1924	2.151	2008
236	"Tonga"	776	7.3	7.3	7.3	6.5	5.5	5.5	5.5	4.7363	4.615	4.2912	4.2278	4.0342	3.8218	3.6306	3.4605	3.3055	3.1669	3.0411	2.9269	2.8193	2.7205	2.6294	2.5399	2.4586	2.3813	2.311	2.2465	2.1953	2.1475	2.105	2008
