"Index"	"country"	"country_code"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"	"last.observed"
86	"Southern Asia"	5501	6.0567	6.0747	6.026	5.9214	5.5687	5.2538	4.8762	4.4595	3.9675	3.4859	3.0435	2.7705	2.5652	2.4037	2.269	2.1525	2.0556	1.9798	1.9213	1.8766	1.8443	1.8217	1.8096	1.8063	1.8109	1.821	1.8335	1.8479	1.864	1.8815	"NA"
87	"Afghanistan"	4	7.7	7.7	7.7	7.7	7.7	7.7	7.8	7.9	8	8	7.3494	6.6241	5.9683	5.3469	4.7718	4.2573	3.811	3.4384	3.1331	2.8823	2.6769	2.5035	2.3539	2.2297	2.1285	2.0454	1.9831	1.9369	1.9047	1.8827	2008
88	"Bangladesh"	50	6.3558	6.6244	6.7987	6.9142	6.9136	6.6456	5.9921	5.0189	4.0984	3.4071	2.8695	2.3814	2.1567	1.9817	1.844	1.7361	1.6553	1.6052	1.5808	1.5817	1.6044	1.6387	1.6817	1.7233	1.7649	1.803	1.8358	1.8677	1.8948	1.9198	2006
89	"Bhutan"	64	6.67	6.67	6.67	6.67	6.67	6.67	6.3885	6.1064	5.2699	4.1281	3.2945	2.6101	2.2581	2.0277	1.8606	1.7334	1.6421	1.5838	1.5579	1.5615	1.5897	1.6308	1.676	1.722	1.7645	1.8034	1.839	1.8707	1.8973	1.9215	2007
90	"India"	356	5.9032	5.8961	5.8216	5.6873	5.264	4.8888	4.4731	4.1084	3.7199	3.3105	2.9598	2.726	2.5378	2.3836	2.2551	2.1466	2.0556	1.9792	1.9177	1.8698	1.8362	1.8142	1.8027	1.7994	1.8039	1.8144	1.8283	1.8442	1.8617	1.88	2005
91	"Iran (Islamic Republic of)"	364	6.9264	6.9264	6.9264	6.7035	6.2386	6.2726	6.538	5.62	3.95	2.6235	1.9636	1.7653	1.5873	1.4509	1.3645	1.3375	1.3769	1.4563	1.5364	1.6088	1.6717	1.7255	1.772	1.8141	1.8508	1.8824	1.91	1.9352	1.9568	1.9752	2005
92	"Maldives"	462	6.0299	6.8135	7.1197	7.2226	7.1698	6.8547	7.2575	6.8126	5.2478	3.521	2.4925	1.9019	1.6683	1.4916	1.3632	1.2834	1.2701	1.325	1.4127	1.5025	1.5812	1.6495	1.7083	1.7582	1.802	1.8405	1.8743	1.9034	1.9284	1.9511	2009
93	"Nepal"	524	6.102	6.102	6.1011	6.079	6.0354	5.9188	5.7156	5.3936	4.9575	4.4072	3.7394	2.949	2.5867	2.3281	2.1438	2.0066	1.9026	1.8227	1.7646	1.7289	1.7114	1.7075	1.718	1.7352	1.7591	1.7848	1.8114	1.8377	1.8632	1.8869	2005
94	"Pakistan"	586	6.6	6.6	6.6	6.6	6.6	6.6	6.444	6.2967	5.6691	4.9945	4.003	3.6506	3.2011	2.8559	2.5963	2.3954	2.2322	2.099	1.99	1.9041	1.8395	1.7921	1.7653	1.7537	1.7532	1.7645	1.7812	1.8017	1.8244	1.8474	2008
95	"Sri Lanka"	144	5.8	5.8	5.2	4.7	4	3.6064	3.1894	2.6396	2.3865	2.16	2.2688	2.3597	2.2353	2.1276	2.0378	1.9651	1.9088	1.87	1.8467	1.8358	1.8358	1.8421	1.8537	1.8698	1.8866	1.903	1.9207	1.9369	1.952	1.9651	2007
96	"South-Eastern Asia"	920	6.0532	6.2175	6.2445	6.0639	5.6181	4.8099	4.2236	3.5921	3.1048	2.655	2.4465	2.2648	2.1302	2.0244	1.9481	1.8952	1.8588	1.8372	1.8272	1.8251	1.8246	1.8288	1.8364	1.8467	1.8577	1.8697	1.8829	1.898	1.9134	1.9286	"NA"
97	"Brunei Darussalam"	96	6.999	6.3754	6.5546	5.5933	5.8721	4.7061	3.9232	3.7191	3.2774	2.5992	2.2803	2.11	1.9841	1.8774	1.7919	1.7267	1.6817	1.6568	1.65	1.6587	1.6767	1.7033	1.7345	1.767	1.7989	1.8294	1.8579	1.8841	1.9084	1.9289	2002
98	"Cambodia"	116	6.294	6.294	6.291	6.216	5.535	4.7	7.0003	6	5.4425	4.3147	3.406	2.7977	2.4217	2.1743	1.9944	1.8575	1.7545	1.6799	1.6359	1.6188	1.6234	1.6462	1.6796	1.7178	1.7561	1.793	1.8279	1.8584	1.8862	1.9103	2008
99	"Indonesia"	360	5.486	5.672	5.62	5.568	5.3	4.73	4.109	3.4	2.9	2.55	2.381	2.19	2.0553	1.9424	1.8533	1.7864	1.741	1.7156	1.706	1.7122	1.7284	1.7521	1.779	1.8067	1.8349	1.8616	1.8855	1.9086	1.9296	1.9484	2002
100	"Lao People's Dem. Republic"	418	5.9432	5.9552	5.9673	5.9794	5.9915	6.1535	6.3601	6.2668	5.8833	4.8064	3.7037	3.0151	2.5426	2.2445	2.0354	1.8784	1.7587	1.6726	1.6208	1.5994	1.6052	1.6316	1.6695	1.7114	1.7536	1.7915	1.8278	1.8582	1.8867	1.9117	2006
101	"Malaysia"	458	6.2302	6.2302	6.2302	5.2102	4.5614	3.9275	3.727	3.5913	3.42	3.175	2.9561	2.7159	2.5716	2.4459	2.3356	2.2374	2.1519	2.0776	2.0152	1.9655	1.9266	1.8974	1.8777	1.8682	1.8648	1.8661	1.8721	1.8817	1.8915	1.9043	2007
102	"Myanmar"	104	6	6	6.1	6.1	5.9	4.9	4.3	3.8	3.1	2.65	2.2492	2.075	1.9392	1.8258	1.7386	1.6756	1.6349	1.6212	1.6253	1.6449	1.6756	1.71	1.7467	1.7827	1.8152	1.8467	1.8748	1.9001	1.9232	1.9437	2000
103	"Philippines"	608	7.4201	7.2692	6.9807	6.5392	5.9769	5.4623	4.9215	4.5271	4.1385	3.9	3.7	3.27	3.0501	2.861	2.6986	2.5575	2.4339	2.3216	2.2238	2.1366	2.0602	1.9973	1.9454	1.9077	1.8792	1.8606	1.8504	1.8471	1.8479	1.8544	2007
104	"Singapore"	702	6.61	6.335	5.12	3.645	2.815	1.84	1.59	1.7	1.835	1.575	1.325	1.252	1.3675	1.4677	1.5542	1.629	1.6927	1.7483	1.7955	1.8367	1.873	1.904	1.9308	1.9534	1.973	1.9907	2.0052	2.0178	2.0292	2.0387	2006
105	"Thailand"	764	6.1378	6.1378	6.1297	5.985	5.052	3.915	2.945	2.3	1.9925	1.7671	1.6797	1.6271	1.5284	1.4553	1.4376	1.4692	1.5277	1.5887	1.6479	1.7008	1.7487	1.7908	1.8284	1.8618	1.8909	1.9176	1.9398	1.9599	1.9776	1.9936	2009
106	"Timor-Leste"	626	6.441	6.353	6.371	6.156	5.535	4.305	5.39	5.209	5.685	7.005	6.955	6.53	5.9175	5.31	4.7319	4.1998	3.7333	3.3423	3.0249	2.7672	2.5608	2.3919	2.2566	2.1464	2.062	2.0023	1.9578	1.9266	1.9071	1.8949	2003
107	"Viet Nam"	704	6.2002	6.7595	7.3286	7.3756	7.1474	5.888	4.9322	3.9642	3.2259	2.1843	1.9312	1.886	1.7499	1.6458	1.5833	1.5616	1.5773	1.6172	1.6643	1.7118	1.7557	1.7954	1.8306	1.8619	1.8903	1.9153	1.9375	1.9568	1.9747	1.9911	2009
108	"Western Asia"	922	6.1001	5.9122	5.9758	5.8516	5.6037	5.3279	5.0196	4.4481	4.0356	3.5772	3.1837	3.0242	2.8489	2.6988	2.581	2.4868	2.4039	2.3317	2.2721	2.2238	2.1854	2.1538	2.1262	2.1007	2.0771	2.0549	2.0361	2.019	2.0046	1.9933	"NA"
109	"Armenia"	51	4.494	4.494	4.453	3.447	3.037	2.503	2.376	2.575	2.38	1.75	1.721	1.735	1.7353	1.7347	1.7392	1.7476	1.7627	1.7814	1.8019	1.8235	1.8452	1.8673	1.8886	1.9087	1.9274	1.9445	1.9595	1.9746	1.9876	1.9996	2008
110	"Azerbaijan"	31	5.493	5.41	5.637	4.935	4.289	3.624	3.036	2.95	2.9	2.2	2	2.156	2.1481	2.1417	2.136	2.1315	2.1276	2.1234	2.1202	2.1171	2.1147	2.1131	2.1115	2.1099	2.1084	2.1069	2.1056	2.1048	2.104	2.1038	2008
111	"Bahrain"	48	6.97	6.97	7.175	6.97	5.945	5.228	4.633	4.08	3.353	2.8884	2.623	2.6258	2.4305	2.2682	2.1325	2.0172	1.9243	1.8493	1.7961	1.7616	1.7433	1.7412	1.7508	1.7678	1.7915	1.8157	1.8394	1.8649	1.8877	1.9088	2009
112	"Cyprus"	196	3.705	3.498	3.436	2.795	2.49	2.287	2.449	2.428	2.3293	1.8891	1.591	1.5068	1.4583	1.4445	1.4847	1.5384	1.5938	1.6471	1.6961	1.7412	1.7819	1.8185	1.8511	1.8808	1.9076	1.9302	1.9506	1.9686	1.9849	1.9985	2006
113	"Georgia"	268	3	2.909	2.979	2.611	2.601	2.39	2.269	2.263	2.05	1.72	1.58	1.58	1.5277	1.5062	1.531	1.572	1.6185	1.6649	1.7093	1.7519	1.7903	1.8239	1.8543	1.8827	1.9075	1.9296	1.9496	1.9676	1.9829	1.9968	2006
114	"Iraq"	368	7.3	6.202	6.598	7.4	7.15	6.8	6.35	6.15	5.8	5.4	5.1243	4.8628	4.5349	4.2316	3.9559	3.7053	3.4837	3.2874	3.1153	2.9608	2.8249	2.7009	2.591	2.4903	2.399	2.3135	2.2406	2.174	2.1166	2.0679	2006
115	"Israel"	376	4.2771	3.8916	3.8462	3.7826	3.8072	3.4656	3.134	3.071	2.9328	2.9329	2.9106	2.9096	2.9089	2.8368	2.7164	2.6079	2.5098	2.4206	2.3394	2.2669	2.2019	2.1443	2.0945	2.052	2.0171	1.9892	1.9677	1.9516	1.9408	1.9337	2009
116	"Jordan"	400	7.38	7.38	7.995	7.995	7.79	7.38	7.0485	6.4444	5.14	4.3364	3.6022	3.2728	2.8886	2.6024	2.3797	2.2021	2.054	1.9329	1.8359	1.7626	1.7138	1.6891	1.6819	1.691	1.7114	1.7402	1.7697	1.8012	1.8318	1.8602	2009
117	"Kuwait"	414	7.207	7.207	7.308	7.41	6.902	5.887	5.098	3.3396	2.2025	2.9262	2.2389	2.3237	2.2505	2.1952	2.1569	2.1317	2.1148	2.1026	2.0953	2.0907	2.0872	2.085	2.0837	2.0842	2.0835	2.0847	2.0854	2.0863	2.0879	2.089	2008
118	"Lebanon"	422	5.74	5.72	5.689	5.336	4.78	4.311	3.895	3.313	3	2.695	2.091	1.862	1.7639	1.6838	1.6276	1.5946	1.5835	1.5901	1.6099	1.6406	1.6771	1.7161	1.7542	1.79	1.822	1.853	1.8804	1.9049	1.9281	1.9475	2007
119	"Occupied Palestinian Territory"	275	7.38	7.38	7.995	7.995	7.694	7.504	7.0491	6.43	6.5933	5.766	5.0452	4.6479	4.2698	3.9295	3.6307	3.371	3.1503	2.9598	2.7947	2.6498	2.5205	2.4069	2.3023	2.2125	2.1348	2.0688	2.0145	1.9707	1.9369	1.9138	2006
120	"Oman"	512	7.252	7.252	7.252	7.3091	7.4077	8.1	8.3166	7.8479	6.2743	4.4644	3.0098	2.5158	2.1455	1.8939	1.7078	1.5671	1.4728	1.428	1.4357	1.4875	1.5556	1.6228	1.684	1.7356	1.781	1.821	1.8564	1.8869	1.914	1.9385	2009
121	"Qatar"	634	6.97	6.97	6.97	6.97	6.765	6.109	5.453	4.4955	4.0116	3.3026	3.0116	2.4044	2.2043	2.0446	1.9166	1.8108	1.7311	1.6738	1.6393	1.6246	1.6312	1.6507	1.6806	1.7166	1.7523	1.7868	1.8202	1.8516	1.8782	1.9041	2008
122	"Saudi Arabia"	682	7.175	7.175	7.257	7.257	7.298	7.278	7.015	6.217	5.446	4.5055	3.539	3.0251	2.6385	2.3694	2.1678	2.01	1.8834	1.7874	1.7152	1.6713	1.649	1.6495	1.6672	1.6952	1.7292	1.7654	1.8001	1.8317	1.861	1.8878	2007
123	"Syrian Arab Republic"	760	7.227	7.3755	7.5385	7.5598	7.5426	7.3164	6.767	5.873	4.8041	3.9575	3.3942	3.1041	2.7717	2.5176	2.3144	2.1491	2.0114	1.8971	1.8082	1.7418	1.7008	1.6831	1.6841	1.6993	1.7248	1.7545	1.7859	1.8165	1.8459	1.8725	2010
124	"Turkey"	792	6.3	6.15	6.05	5.7	5.3	4.715	4.15	3.276	2.904	2.574	2.23	2.152	2.022	1.9132	1.8248	1.7579	1.7121	1.6864	1.6783	1.6852	1.7018	1.7273	1.7556	1.7863	1.8159	1.845	1.8715	1.8955	1.9173	1.9378	2007
125	"United Arab Emirates"	784	6.97	6.97	6.868	6.765	6.355	5.658	5.228	4.825	3.875	2.966	2.3844	1.8556	1.707	1.5975	1.5268	1.4878	1.4806	1.5019	1.5422	1.5927	1.6444	1.6945	1.7415	1.7833	1.8213	1.8552	1.8846	1.9107	1.9346	1.9556	2008
126	"Yemen"	887	7.2696	7.2775	7.3347	7.5206	7.6733	8.5756	9.2293	8.9303	8.2364	6.9781	6.095	5.4752	4.9376	4.3868	3.9684	3.6262	3.3468	3.1139	2.9165	2.7467	2.5994	2.4725	2.3631	2.2704	2.1933	2.1309	2.0824	2.0471	2.0223	2.0064	2006
127	"Europe"	908	2.6482	2.6371	2.5594	2.3483	2.1737	1.9838	1.8854	1.8172	1.5672	1.4243	1.4295	1.5309	1.5864	1.6335	1.6923	1.7601	1.8196	1.8604	1.8872	1.9097	1.9343	1.9615	1.9859	2.0024	2.0114	2.0197	2.0299	2.0421	2.0529	2.0594	"NA"
128	"Eastern Europe"	923	2.8242	2.7479	2.4439	2.1186	2.1373	2.0723	2.0883	2.1076	1.6236	1.29	1.2644	1.4045	1.4928	1.5664	1.6349	1.7035	1.7628	1.804	1.8365	1.8679	1.9018	1.9354	1.9618	1.9775	1.9861	1.9979	2.0139	2.0311	2.0437	2.0494	"NA"
129	"Belarus"	112	2.61	2.73	2.69	2.38	2.25	2.09	2.088	2.045	1.677	1.308	1.2353	1.387	1.4791	1.5601	1.6307	1.6919	1.745	1.7905	1.831	1.8662	1.8969	1.9235	1.9464	1.9665	1.9835	1.9981	2.011	2.0212	2.0308	2.0401	2008
130	"Bulgaria"	100	2.48	2.27	2.18	2.15	2.17	2.17	2.01	1.92	1.506	1.224	1.252	1.458	1.5457	1.621	1.6858	1.742	1.7908	1.8328	1.8694	1.9021	1.9279	1.9512	1.9715	1.9891	2.004	2.0168	2.0284	2.0381	2.0461	2.053	2006
131	"Czech Republic"	203	2.6782	2.3739	2.2367	1.9581	2.1917	2.3199	2.0039	1.9304	1.6554	1.1772	1.1872	1.4066	1.5008	1.5822	1.6531	1.7139	1.7665	1.8119	1.8514	1.8852	1.9144	1.9394	1.9617	1.9797	1.9957	2.0099	2.0227	2.0341	2.0435	2.0508	2008
132	"Hungary"	348	2.73	2.21	1.82	1.98	2.09	2.12	1.81	1.82	1.73	1.377	1.301	1.3356	1.43	1.5142	1.5889	1.6543	1.7122	1.7619	1.8054	1.8435	1.8761	1.9042	1.9291	1.9509	1.9697	1.9863	2.0011	2.014	2.025	2.0346	2009
133	"Poland"	616	3.62	3.29	2.65	2.27	2.25	2.26	2.33	2.15	1.89	1.478	1.2663	1.3174	1.4152	1.5019	1.5779	1.6451	1.7042	1.7545	1.7989	1.8373	1.8705	1.9005	1.9258	1.9486	1.968	1.985	1.9998	2.0125	2.024	2.0336	2008
134	"Republic of Moldova"	498	3.5	3.44	3.15	2.66	2.56	2.44	2.55	2.64	2.111	1.7	1.5	1.5	1.4497	1.4354	1.4737	1.5286	1.5846	1.6372	1.6877	1.7335	1.7768	1.8133	1.8469	1.8772	1.9027	1.9271	1.9481	1.9675	1.9836	1.9979	2008
135	"Romania"	642	2.87	2.62	2.04	2.96	2.622	2.523	2.245	2.27	1.501	1.347	1.2787	1.3317	1.4281	1.514	1.5895	1.655	1.7121	1.7618	1.8055	1.8432	1.875	1.9046	1.9296	1.9515	1.9709	1.9871	2.0018	2.0156	2.0264	2.0357	2009
136	"Russian Federation"	643	2.85	2.82	2.55	2.02	2.03	1.94	2.04	2.121	1.545	1.247	1.298	1.4389	1.529	1.6072	1.6742	1.7321	1.782	1.8251	1.8621	1.8943	1.923	1.9468	1.9676	1.9865	2.001	2.0151	2.0262	2.036	2.0441	2.0518	2008
137	"Slovakia"	703	3.5022	3.2427	2.911	2.541	2.5067	2.464	2.271	2.1537	1.8667	1.4105	1.2205	1.2663	1.3717	1.4656	1.5466	1.6189	1.6817	1.7354	1.7835	1.8241	1.8599	1.8908	1.918	1.942	1.9629	1.9805	1.9965	2.0101	2.022	2.0319	2008
138	"Ukraine"	804	2.81	2.7	2.2	2.04	2.16	2	2.021	2.034	1.644	1.225	1.153	1.3875	1.4827	1.5651	1.6367	1.6989	1.752	1.7982	1.8394	1.874	1.9045	1.9303	1.9522	1.9725	1.9888	2.0034	2.0163	2.0272	2.0374	2.0458	2008
139	"Northern Europe"	924	2.3252	2.515	2.7219	2.5017	2.0679	1.8039	1.7978	1.8506	1.8003	1.7035	1.6617	1.8271	1.8638	1.8964	1.9248	1.9491	1.9696	1.9879	2.0051	2.0197	2.0302	2.0389	2.0462	2.0543	2.0605	2.0666	2.0709	2.0743	2.0779	2.0807	"NA"
140	"Channel Islands"	830	2.056	2.222	2.562	2.362	1.858	1.523	1.439	1.45	1.461	1.4	1.414	1.42	1.5121	1.5925	1.6615	1.7206	1.7725	1.8179	1.8557	1.8895	1.9183	1.9428	1.9639	1.9828	1.9983	2.0122	2.0244	2.0344	2.0429	2.0506	1997
141	"Denmark"	208	2.5501	2.5468	2.5822	2.2723	1.9639	1.6816	1.4273	1.5426	1.748	1.756	1.76	1.8509	1.8847	1.9145	1.94	1.9615	1.9802	1.9963	2.0102	2.0224	2.0327	2.0422	2.0502	2.0572	2.0622	2.0681	2.0719	2.0761	2.0791	2.0817	2007
142	"Estonia"	233	2.06	1.99	1.94	2.02	2.15	2.06	2.09	2.199	1.627	1.331	1.391	1.639	1.7018	1.7564	1.8029	1.8435	1.878	1.9088	1.9349	1.9568	1.9764	1.9939	2.0079	2.0211	2.0316	2.0415	2.0488	2.0558	2.0619	2.0671	2007
143	"Finland"	246	2.997	2.769	2.66	2.191	1.623	1.663	1.685	1.66	1.819	1.743	1.754	1.8396	1.8749	1.906	1.9316	1.9553	1.9746	1.9914	2.006	2.0187	2.0302	2.0397	2.0476	2.0551	2.0611	2.0666	2.0714	2.0746	2.0783	2.0806	2007
144	"Iceland"	352	3.7	4.023	3.943	3.154	2.843	2.287	2.248	2.116	2.194	2.056	1.993	2.098	2.0981	2.0989	2.099	2.0987	2.099	2.0989	2.0993	2.0991	2.0989	2.0992	2.0994	2.0996	2.0995	2.0996	2.0999	2.1	2.1	2.0998	2007
145	"Ireland"	372	3.42	3.58	4.065	3.765	3.815	3.245	2.755	2.18	1.905	1.94	1.965	2.0956	2.0968	2.0973	2.0977	2.0978	2.0986	2.0984	2.0983	2.0995	2.0991	2.0997	2.1	2.0996	2.0991	2.0991	2.0997	2.0992	2.0993	2.0998	2008
146	"Latvia"	428	2	1.95	1.85	1.81	2	2	2	2.09	1.627	1.171	1.249	1.4123	1.5057	1.5867	1.6565	1.7171	1.769	1.8139	1.8525	1.8855	1.9143	1.9405	1.9617	1.981	1.9969	2.011	2.0234	2.0341	2.043	2.0502	2007
147	"Lithuania"	440	2.71	2.66	2.4	2.27	2.32	2.12	2.03	2.09	1.812	1.471	1.277	1.4074	1.4951	1.5721	1.6402	1.6992	1.751	1.7957	1.834	1.8682	1.8985	1.9232	1.9458	1.9652	1.9831	1.9967	2.0095	2.0209	2.03	2.0398	2007
148	"Norway"	578	2.602	2.837	2.898	2.719	2.248	1.81	1.687	1.8	1.886	1.862	1.8061	1.9235	1.9477	1.9679	1.986	2.0012	2.0144	2.0263	2.0363	2.0458	2.0528	2.0587	2.0652	2.0703	2.0745	2.0771	2.0803	2.0833	2.0863	2.0877	2007
149	"Sweden"	752	2.213	2.234	2.324	2.16	1.891	1.661	1.646	1.909	2.006	1.555	1.67	1.8976	1.9252	1.9486	1.9689	1.987	2.0026	2.0168	2.028	2.0374	2.045	2.0524	2.0594	2.0658	2.0705	2.0747	2.0785	2.0813	2.0841	2.085	2007
150	"United Kingdom"	826	2.18	2.49	2.81	2.57	2.01	1.73	1.775	1.835	1.775	1.735	1.655	1.83	1.8667	1.8978	1.9253	1.9498	1.9705	1.9878	2.0034	2.0167	2.0274	2.0372	2.0449	2.053	2.0586	2.0648	2.0693	2.0734	2.0774	2.0802	2006
151	"Southern Europe"	925	2.6424	2.6035	2.6721	2.6784	2.5501	2.2584	1.8312	1.5519	1.4114	1.3284	1.3501	1.4314	1.4924	1.5405	1.5945	1.6529	1.7114	1.7659	1.8123	1.85	1.8816	1.9089	1.9342	1.9573	1.9771	1.994	2.0072	2.0191	2.0302	2.0394	"NA"
152	"Albania"	8	5.597	5.978	5.763	5.113	4.658	4.202	3.9	3.65	2.78	2.483	1.99	1.6	1.5248	1.4688	1.447	1.4556	1.4866	1.5306	1.5817	1.6347	1.6854	1.733	1.7764	1.8144	1.8479	1.8781	1.9047	1.9276	1.9485	1.9653	2003
153	"Bosnia and Herzegovina"	70	4.82	4.28	3.81	3.17	2.63	2.24	1.99	1.9	1.53	1.535	1.276	1.18	1.134	1.1414	1.2476	1.3498	1.4424	1.5252	1.5973	1.6611	1.7166	1.7656	1.8086	1.8465	1.8794	1.9085	1.9338	1.9556	1.9749	1.9916	2008
154	"Croatia"	191	2.76	2.42	2.27	2.09	1.96	2.02	1.96	1.84	1.52	1.537	1.362	1.42	1.5013	1.5739	1.6383	1.6955	1.7464	1.7896	1.8273	1.8617	1.8914	1.9166	1.9397	1.959	1.9768	1.9923	2.0056	2.0174	2.0275	2.0363	2008
155	"Greece"	300	2.29	2.27	2.2	2.38	2.32	2.32	1.96	1.53	1.37	1.296	1.281	1.4597	1.5395	1.6103	1.6717	1.7265	1.7742	1.8156	1.8524	1.8834	1.9105	1.9345	1.9547	1.973	1.9899	2.0026	2.0152	2.0252	2.0354	2.0434	2007
156	"Italy"	380	2.355	2.29	2.466	2.515	2.351	1.941	1.536	1.342	1.281	1.215	1.254	1.3772	1.4755	1.5608	1.6343	1.697	1.7519	1.7999	1.8407	1.8756	1.9064	1.9332	1.9551	1.9746	1.9917	2.0071	2.019	2.0305	2.0406	2.0483	2007
157	"Malta"	470	4.136	3.8	3.1495	2.1161	2.0057	2.1176	2.043	2.0674	2.0055	1.8054	1.4079	1.3299	1.2838	1.2875	1.3646	1.4463	1.5226	1.5916	1.6538	1.7084	1.7553	1.7983	1.8351	1.8693	1.8983	1.9241	1.9469	1.9665	1.9846	1.9988	2007
158	"Montenegro"	499	3.22	2.75	2.57	2.43	2.36	2.37	2.17	1.965	1.808	1.838	1.781	1.69	1.6297	1.5939	1.5958	1.6194	1.6508	1.6861	1.7237	1.76	1.7945	1.8272	1.8554	1.8826	1.907	1.9294	1.9487	1.9658	1.9809	1.9946	2008
159	"Portugal"	620	3.0988	3.1216	3.1873	3.1187	2.8332	2.5486	2.0084	1.6205	1.505	1.4764	1.4513	1.3633	1.3123	1.3011	1.3584	1.434	1.5068	1.5759	1.6375	1.6932	1.7425	1.7851	1.8253	1.86	1.8889	1.9159	1.939	1.9587	1.9767	1.9922	2006
160	"Serbia"	688	3.22	2.75	2.57	2.43	2.36	2.37	2.32	2.23	1.96	1.744	1.723	1.618	1.5622	1.5352	1.5521	1.5886	1.6311	1.6731	1.7159	1.7557	1.7922	1.8264	1.8561	1.8836	1.9087	1.9308	1.9501	1.9675	1.9831	1.9974	2008
161	"Slovenia"	705	2.8	2.39	2.32	2.32	2.19	2.2	1.875	1.66	1.36	1.25	1.226	1.3857	1.477	1.5575	1.6282	1.6894	1.7423	1.7886	1.8288	1.8636	1.894	1.9213	1.944	1.9641	1.981	1.9965	2.0096	2.0217	2.0326	2.0408	2008
162	"Spain"	724	2.53	2.7	2.81	2.84	2.85	2.55	1.88	1.46	1.28	1.19	1.29	1.41	1.5041	1.5851	1.6555	1.716	1.7679	1.8131	1.8517	1.8857	1.9156	1.94	1.9627	1.9813	1.9967	2.0112	2.0231	2.0338	2.0433	2.0512	2006
163	"TFYR Macedonia"	807	5.32	4.53	3.785	3.385	2.81	2.549	2.328	2.178	2.056	1.801	1.562	1.46	1.3971	1.3656	1.3977	1.4595	1.5251	1.5878	1.6471	1.6999	1.7465	1.7887	1.8264	1.8599	1.889	1.9151	1.9382	1.9589	1.977	1.9923	2008
164	"Western Europe"	926	2.4203	2.4882	2.6665	2.4767	1.9727	1.6635	1.6329	1.5844	1.4873	1.5165	1.5825	1.6302	1.6879	1.7412	1.7914	1.8371	1.8775	1.9107	1.937	1.9583	1.9768	1.9934	2.0088	2.0221	2.0332	2.042	2.0491	2.0554	2.0614	2.0673	"NA"
165	"Austria"	40	2.08	2.497	2.783	2.572	2.04	1.654	1.594	1.444	1.465	1.371	1.39	1.383	1.3456	1.3599	1.4328	1.5069	1.5754	1.637	1.6923	1.7416	1.7852	1.8236	1.8574	1.8883	1.9148	1.9382	1.9603	1.9783	1.9945	2.0083	2008
166	"Belgium"	56	2.343	2.496	2.644	2.392	2.015	1.705	1.595	1.559	1.613	1.604	1.689	1.7931	1.8347	1.8709	1.9023	1.9284	1.9514	1.9719	1.9891	2.0056	2.0182	2.0292	2.039	2.0464	2.0539	2.0606	2.0671	2.0712	2.074	2.0774	2007
167	"France"	250	2.7633	2.7034	2.8451	2.6517	2.3081	1.8608	1.8647	1.8042	1.7143	1.7615	1.882	1.9693	1.9871	2.0022	2.0157	2.0276	2.037	2.0452	2.0531	2.0593	2.0649	2.0699	2.0743	2.0782	2.0815	2.0839	2.0858	2.0871	2.0888	2.0907	2009
168	"Germany"	276	2.16	2.3	2.49	2.32	1.64	1.52	1.46	1.43	1.2993	1.3429	1.3488	1.3563	1.4571	1.5451	1.6209	1.6858	1.7424	1.7909	1.8325	1.8692	1.9013	1.9277	1.9513	1.9712	1.9888	2.0039	2.0162	2.0272	2.0368	2.0457	2008
169	"Luxembourg"	442	1.98	2.23	2.395	2.192	1.722	1.486	1.465	1.469	1.663	1.7213	1.654	1.6173	1.6828	1.7393	1.7884	1.8303	1.867	1.8993	1.9262	1.9502	1.9706	1.9881	2.003	2.0158	2.0271	2.0371	2.0458	2.0531	2.0595	2.0654	2009
170	"Netherlands"	528	3.0524	3.0973	3.1657	2.7968	2.0612	1.598	1.5147	1.5548	1.5831	1.5996	1.7254	1.7449	1.7935	1.8352	1.8717	1.9024	1.9299	1.9532	1.9732	1.9905	2.0054	2.0188	2.0295	2.0395	2.0468	2.0541	2.06	2.0663	2.0717	2.0751	2009
171	"Switzerland"	756	2.31	2.3912	2.5971	2.355	1.871	1.5386	1.5367	1.5452	1.537	1.4831	1.4078	1.4592	1.5363	1.6052	1.6664	1.7203	1.7676	1.8086	1.8449	1.8771	1.9043	1.9281	1.9499	1.9679	1.9848	1.9994	2.0118	2.0231	2.0325	2.0407	2009
172	"Latin America and the Caribbean"	904	5.862	5.9146	5.9561	5.5297	5.0151	4.4651	3.9278	3.417	3.022	2.7295	2.5254	2.3002	2.1645	2.0531	1.9639	1.8926	1.8412	1.8081	1.7909	1.7857	1.7883	1.7983	1.812	1.8283	1.8459	1.8631	1.8809	1.8978	1.9145	1.9306	"NA"
